EmpID,Age_ID,AgeGroup_ID,Attrition_ID,BusinessTravel_ID,DailyRate,Department_ID,DistanceFromHomeInKm,Education_ID,EducationField_ID,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction_ID,Gender_ID,HourlyRate,JobInvolvement,JobInvolvement_ID,JobLevel_ID,JobRole_ID,JobSatisfaction_ID,MaritalStatus_ID,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18_ID,OverTime_ID,PercentSalaryHike,PerformanceRating_ID,RelationshipSatisfaction_ID,StandardHours,StockOptionLevel_ID,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM155,15,2,2,2,967,2,12.9,1,3,1,207,3,2,43,High Involvement,1,3,6,3,1,8998,5k-10k,15589,1,1,1,14,1,3,80,1,9,2,Satisfied,9,8,3,7
RM170,15,2,2,1,120,1,9.7,5,1,1,231,1,1,43,High Involvement,1,1,3,1,1,3038,Upto 5k,12430,3,1,1,20,2,2,80,1,8,2,Satisfied,5,4,1,4
RM211,15,2,1,1,1045,2,6.4,4,2,1,291,2,1,32,Low Involvement,3,3,6,3,3,10400,10k-15k,25812,1,1,1,11,1,1,80,1,14,2,Dissatisfied,14,8,9,
RM239,15,2,2,1,1401,2,6.4,2,1,1,330,1,2,56,High Involvement,1,1,2,2,3,3931,Upto 5k,20990,2,1,1,11,1,2,80,3,6,5,Satisfied,4,3,1,2
RM240,15,2,1,1,515,1,1.6,1,1,1,331,2,1,62,Moderate Involvement,2,1,1,1,1,3730,Upto 5k,9571,0,1,2,14,1,3,80,1,4,2,Extremely Dissatisfied,3,2,1,2
RM242,15,2,2,3,976,2,41.8,4,3,1,333,1,1,100,High Involvement,1,2,6,3,3,4465,Upto 5k,12069,0,1,1,18,1,2,80,1,4,2,Satisfied,3,2,2,2
RM261,15,2,2,2,1311,1,11.3,1,1,1,359,3,1,100,Extremely High Involvement,4,1,1,2,3,2794,Upto 5k,26062,1,1,1,20,2,1,80,1,5,3,Extremely Dissatisfied,5,1,0,3
RM263,15,2,2,1,128,1,3.2,3,4,1,362,2,1,84,Moderate Involvement,2,2,1,4,1,2176,Upto 5k,19737,4,1,1,13,1,3,80,1,9,5,Satisfied,6,2,0,4
RM307,15,2,2,1,906,2,11.3,1,1,1,420,2,1,91,Moderate Involvement,2,2,6,1,3,5484,5k-10k,16985,1,1,1,14,1,1,80,3,13,3,Dissatisfied,13,8,4,8
RM320,15,2,2,1,588,2,12.9,2,4,1,436,1,2,65,Moderate Involvement,2,2,6,2,3,5228,5k-10k,24624,1,1,2,11,1,3,80,1,13,2,Satisfied,13,12,11,9
RM323,15,2,2,1,1018,1,3.2,4,2,1,439,4,2,74,Extremely High Involvement,4,2,3,3,1,5055,5k-10k,10557,7,1,1,16,1,1,80,1,10,0,Dissatisfied,7,7,0,7
RM352,15,2,2,1,1062,1,3.2,1,2,1,471,1,2,75,High Involvement,1,1,1,2,3,2370,Upto 5k,3956,1,1,1,13,1,1,80,3,8,4,Satisfied,8,0,0,7
RM470,15,2,1,3,1474,2,17.7,4,5,1,631,2,1,60,Extremely High Involvement,4,2,6,1,3,4707,Upto 5k,23914,8,1,1,12,1,3,80,1,6,2,Satisfied,4,2,1,2
RM501,15,2,2,1,646,1,14.5,4,1,1,679,4,2,92,High Involvement,1,2,3,3,3,6322,5k-10k,18089,1,1,2,12,1,3,80,3,6,2,Dissatisfied,6,4,0,5
RM528,15,2,2,1,929,2,16.1,1,3,1,722,2,1,55,High Involvement,1,2,6,3,1,5396,5k-10k,21703,1,1,1,12,1,3,80,1,10,2,Dissatisfied,10,7,0,8
RM532,15,2,2,1,1018,1,4.8,2,1,1,727,1,2,39,High Involvement,1,3,8,3,1,11159,10k-15k,19373,3,1,1,15,1,3,80,1,10,6,Satisfied,7,7,7,7
RM559,15,2,2,2,430,1,38.6,4,1,1,772,4,1,80,High Involvement,1,2,1,3,3,5309,5k-10k,21146,1,1,1,15,1,3,80,2,10,2,Satisfied,10,8,4,7
RM601,15,2,2,1,859,1,6.4,1,1,1,830,1,2,98,Moderate Involvement,2,2,5,1,3,6162,5k-10k,19124,1,1,1,12,1,1,80,3,14,3,Satisfied,14,13,6,8
RM623,15,2,2,1,117,2,20.9,4,1,1,859,3,1,73,High Involvement,1,2,6,3,2,4403,Upto 5k,9250,2,1,1,11,1,1,80,3,8,3,Dissatisfied,5,2,0,3
RM627,15,2,2,1,638,1,12.9,2,2,1,865,1,2,91,Extremely High Involvement,4,2,3,1,3,5175,5k-10k,22162,5,1,1,12,1,1,80,3,9,3,Dissatisfied,5,3,1,3
RM638,15,2,2,3,300,1,1.6,1,1,1,882,2,1,61,High Involvement,1,1,1,3,2,2314,Upto 5k,9148,0,1,1,12,1,4,80,3,4,2,Satisfied,3,0,0,2
RM642,15,2,2,2,379,2,8,2,1,1,889,3,1,48,High Involvement,1,2,6,2,3,6524,5k-10k,8891,1,1,1,14,1,3,80,3,10,3,Satisfied,10,8,5,3
RM657,15,2,1,1,374,1,40.2,4,1,1,911,4,1,87,High Involvement,1,1,1,3,1,2795,Upto 5k,18016,1,1,2,24,2,1,80,1,1,2,Extremely Dissatisfied,1,0,0,1
RM683,15,2,2,3,1184,1,1.6,1,1,1,951,1,2,70,Moderate Involvement,2,1,1,2,3,2332,Upto 5k,3974,6,1,1,20,2,1,80,1,5,3,Satisfied,3,0,0,2
RM693,15,2,2,1,498,1,4.8,4,2,1,966,1,2,93,High Involvement,1,2,5,4,3,6725,5k-10k,13554,1,1,1,12,1,1,80,3,8,2,Extremely Satisfied,8,7,6,3
RM757,15,2,2,3,1109,1,46.7,4,2,1,1046,2,2,69,High Involvement,1,1,1,1,1,4025,Upto 5k,11135,9,1,1,12,1,4,80,1,10,2,Satisfied,8,7,7,7
RM851,15,2,2,3,862,2,3.2,3,1,1,1190,1,2,76,High Involvement,1,1,2,4,2,2827,Upto 5k,14947,1,1,1,12,1,1,80,4,1,3,Satisfied,1,0,0,0
RM881,15,2,2,2,116,1,20.9,1,5,1,1234,1,2,77,Moderate Involvement,2,1,1,2,3,2743,Upto 5k,7331,1,1,1,20,2,1,80,3,2,2,Satisfied,2,2,2,2
RM882,15,2,2,2,1316,1,3.2,2,1,1,1235,2,2,38,High Involvement,1,2,3,1,1,4998,Upto 5k,2338,4,1,2,14,1,3,80,1,10,2,Satisfied,8,7,0,7
RM936,15,2,2,1,604,2,12.9,1,2,1,1304,1,1,56,Extremely High Involvement,4,2,6,3,3,6209,5k-10k,11693,1,1,1,15,1,1,80,2,10,4,Extremely Satisfied,10,7,0,8
RM940,15,2,1,1,1089,1,11.3,2,1,1,1309,2,1,79,High Involvement,1,2,1,1,3,4883,Upto 5k,22845,1,1,1,18,1,2,80,3,10,3,Satisfied,10,4,1,1
RM992,15,2,2,1,499,2,3.2,3,3,1,1396,1,1,36,High Involvement,1,2,6,2,3,4078,Upto 5k,20497,0,1,2,13,1,2,80,4,4,3,Dissatisfied,3,2,1,2
RM1027,15,2,2,1,601,2,11.3,5,3,1,1446,2,1,97,High Involvement,1,2,6,3,3,9204,5k-10k,23343,4,1,1,12,1,1,80,3,7,3,Dissatisfied,4,3,0,3
RM1076,15,2,2,1,495,1,16.1,1,2,1,1516,1,1,64,High Involvement,1,3,9,3,1,11244,10k-15k,21072,2,1,1,25,2,4,80,1,10,5,Extremely Satisfied,5,2,0,0
RM1102,15,2,2,1,824,1,8,2,1,1,1555,2,2,67,Moderate Involvement,2,2,3,2,3,5878,5k-10k,15624,3,1,1,12,1,2,80,3,12,2,Satisfied,7,1,2,5
RM1114,15,2,2,3,1200,1,1.6,4,4,1,1574,2,1,62,High Involvement,1,2,3,4,3,4087,Upto 5k,25174,4,1,1,14,1,4,80,3,9,3,Dissatisfied,6,5,1,2
RM1140,15,2,2,1,634,1,8,4,5,1,1607,3,2,35,Extremely High Involvement,4,1,3,3,3,3312,Upto 5k,18783,3,1,1,17,1,3,80,2,6,3,Satisfied,3,2,0,2
RM1191,15,2,2,1,977,1,3.2,1,2,1,1671,2,1,45,High Involvement,1,2,3,2,2,5470,5k-10k,25518,0,1,1,13,1,1,80,2,10,4,Dissatisfied,9,5,1,6
RM1206,15,2,1,1,1259,1,3.2,4,1,1,1692,2,1,95,High Involvement,1,1,1,2,1,1393,Upto 5k,24852,1,1,1,12,1,2,80,1,1,2,Satisfied,1,0,0,0
RM1227,15,2,2,2,585,1,16.1,1,1,1,1720,4,1,56,High Involvement,1,1,3,1,3,3433,Upto 5k,17360,6,1,1,13,1,2,80,3,10,3,Dissatisfied,5,2,1,3
RM1238,15,2,1,1,964,2,1.6,2,1,1,1734,4,1,34,Low Involvement,3,2,6,2,1,6735,5k-10k,12147,6,1,1,15,1,4,80,1,10,2,Satisfied,0,0,0,0
RM1242,15,2,2,1,371,2,30.6,1,1,1,1739,2,1,80,Low Involvement,3,3,6,1,3,9610,5k-10k,3840,3,1,1,13,1,1,80,3,10,2,Extremely Dissatisfied,4,3,0,2
RM1261,15,2,2,3,953,1,8,4,4,1,1764,3,1,65,High Involvement,1,1,3,2,1,2718,Upto 5k,17674,2,1,1,14,1,4,80,1,12,3,Satisfied,7,7,0,7
RM1320,15,2,2,2,1318,2,16.1,4,3,1,1853,2,1,79,High Involvement,1,2,6,3,1,4648,Upto 5k,26075,8,1,1,13,1,1,80,1,4,2,Extremely Satisfied,0,0,0,0
RM1327,15,2,1,1,414,2,3.2,4,3,1,1862,1,1,82,Moderate Involvement,2,2,6,2,1,9907,5k-10k,26186,7,1,2,12,1,1,80,1,7,3,Dissatisfied,2,2,2,2
RM1376,15,2,1,2,238,1,8,2,1,1,1939,4,2,47,Extremely High Involvement,4,1,3,1,1,2432,Upto 5k,15318,3,1,2,14,1,2,80,1,8,2,Satisfied,4,1,0,3
RM1389,15,2,2,3,1146,1,24.1,4,2,1,1955,1,2,34,High Involvement,1,2,7,3,2,6667,5k-10k,16542,5,1,1,18,1,4,80,3,9,6,Satisfied,5,1,1,2
RM1395,15,2,2,1,1373,1,8,4,1,1,1966,2,1,56,Moderate Involvement,2,2,5,3,1,9679,5k-10k,10138,8,1,1,24,2,4,80,1,8,1,Satisfied,1,0,0,0
RM1427,15,2,2,1,267,1,46.7,4,1,1,2010,1,2,49,Moderate Involvement,2,1,1,2,1,2837,Upto 5k,15919,1,1,1,13,1,1,80,1,6,3,Satisfied,6,2,4,1
RM1429,15,2,2,1,234,2,1.6,4,2,1,2013,3,1,68,Moderate Involvement,2,1,2,2,3,2269,Upto 5k,18024,0,1,1,14,1,4,80,3,3,2,Satisfied,2,2,2,2
RM1432,15,2,2,1,801,2,1.6,4,3,1,2016,1,2,48,High Involvement,1,3,6,3,3,10422,10k-15k,24032,1,1,1,19,1,1,80,2,14,3,Satisfied,14,10,5,7
RM1450,15,2,2,1,529,1,3.2,1,4,1,2038,2,1,78,High Involvement,1,1,3,4,1,2439,Upto 5k,11288,1,1,1,14,1,3,80,1,4,4,Satisfied,4,2,1,2
RM004,16,2,2,2,1392,1,4.8,4,1,1,5,2,2,56,High Involvement,1,1,3,1,3,2909,Upto 5k,23159,1,1,2,11,1,1,80,1,8,3,Satisfied,8,7,3,0
RM031,16,2,2,1,924,1,3.2,1,2,1,39,1,1,78,High Involvement,1,1,1,3,1,2496,Upto 5k,6670,4,1,1,11,1,3,80,1,7,3,Satisfied,1,1,0,
RM040,16,2,2,2,1141,2,1.6,1,1,1,52,1,2,42,Extremely High Involvement,4,2,6,4,3,5376,5k-10k,3193,2,1,1,19,1,2,80,2,10,3,Satisfied,5,3,1,3
RM056,16,2,2,2,515,1,1.6,2,1,1,73,4,2,98,High Involvement,1,3,8,3,1,13458,10k-15k,15146,1,1,2,12,1,1,80,1,15,1,Satisfied,15,14,8,12
RM122,16,2,2,3,750,2,35.4,2,3,1,160,1,1,95,High Involvement,1,2,6,2,3,6146,5k-10k,15480,0,1,1,13,1,2,80,3,8,2,Extremely Satisfied,7,7,0,7
RM177,16,2,2,1,134,1,3.2,1,1,1,242,1,1,90,High Involvement,1,1,3,3,1,2500,Upto 5k,10515,0,1,1,14,1,2,80,1,4,2,Extremely Satisfied,3,1,0,2
RM186,16,2,2,1,931,1,22.5,1,2,1,252,2,2,72,High Involvement,1,1,3,2,3,2756,Upto 5k,4673,1,1,1,13,1,3,80,3,8,5,Satisfied,8,7,1,6
RM222,16,2,2,1,147,1,6.4,4,2,1,305,1,2,47,Moderate Involvement,2,1,3,2,3,2622,Upto 5k,13248,6,1,1,21,2,3,80,1,7,3,Satisfied,3,2,1,1
RM235,16,2,1,1,813,1,22.5,1,2,1,325,1,1,58,High Involvement,1,1,1,3,3,2436,Upto 5k,22149,5,1,2,13,1,1,80,3,8,2,Extremely Dissatisfied,5,4,0,4
RM237,16,2,1,1,465,1,3.2,2,1,1,328,4,2,39,High Involvement,1,1,1,4,3,2707,Upto 5k,21509,7,1,1,20,2,2,80,1,13,3,Extremely Satisfied,9,7,1,7
RM247,16,2,2,1,832,1,8,4,1,1,338,1,2,63,Moderate Involvement,2,1,3,3,3,2911,Upto 5k,14776,1,1,1,13,1,1,80,3,2,2,Dissatisfied,2,2,0,2
RM314,16,2,2,2,553,1,8,4,1,1,428,2,2,74,High Involvement,1,3,9,2,3,11878,10k-15k,23364,6,1,1,11,1,4,80,2,12,2,Satisfied,10,6,8,8
RM329,16,2,2,2,508,2,16.1,1,3,1,446,3,1,46,Moderate Involvement,2,2,6,3,1,4682,Upto 5k,4317,3,1,1,14,1,1,80,1,9,6,Dissatisfied,7,7,0,1
RM364,16,2,1,1,350,2,8,1,3,1,485,2,2,34,High Involvement,1,1,2,1,1,2851,Upto 5k,9150,1,1,2,13,1,4,80,1,1,2,Satisfied,1,0,0,0
RM436,16,2,1,1,1277,1,24.1,3,2,1,582,3,1,56,High Involvement,1,3,9,1,3,13610,10k-15k,24619,7,1,2,12,1,3,80,1,15,2,Extremely Satisfied,7,6,7,7
RM437,16,2,1,1,587,1,16.1,3,2,1,584,4,1,38,Low Involvement,3,1,1,3,2,3408,Upto 5k,6705,7,1,1,13,1,2,80,4,8,2,Satisfied,4,3,1,3
RM456,16,2,2,1,922,1,1.6,5,2,1,612,4,2,95,Extremely High Involvement,4,4,8,1,2,16184,15k+,22578,4,1,1,19,1,1,80,3,10,2,Satisfied,6,1,0,5
RM500,16,2,2,1,1216,2,12.9,4,3,1,677,1,1,39,High Involvement,1,2,6,1,2,7104,5k-10k,20431,0,1,1,12,1,3,80,1,6,3,Satisfied,5,0,1,2
RM510,16,2,2,2,1296,1,9.7,1,1,1,692,1,1,30,High Involvement,1,2,7,3,2,7725,5k-10k,5335,3,1,1,23,2,1,80,3,15,2,Extremely Dissatisfied,13,11,4,7
RM515,16,2,1,2,1076,1,4.8,1,1,1,702,4,1,70,High Involvement,1,1,3,4,1,3348,Upto 5k,3164,1,1,2,11,1,2,80,1,10,3,Satisfied,10,8,9,7
RM563,16,2,1,1,527,1,1.6,4,5,1,780,2,1,63,High Involvement,1,1,3,3,1,2686,Upto 5k,5207,1,1,2,13,1,1,80,1,10,2,Dissatisfied,10,9,7,8
RM591,16,2,2,1,213,1,11.3,1,2,1,817,1,1,49,High Involvement,1,3,8,1,3,11691,10k-15k,25995,0,1,1,11,1,3,80,1,14,3,Extremely Satisfied,13,9,3,7
RM592,16,2,1,1,118,2,25.7,1,3,1,819,4,2,69,High Involvement,1,2,6,4,1,5324,5k-10k,26507,5,1,1,15,1,1,80,1,6,3,Satisfied,3,2,0,2
RM620,16,2,2,1,586,2,1.6,1,2,1,855,4,1,48,Extremely High Involvement,4,2,6,4,2,4037,Upto 5k,21816,1,1,1,22,2,2,80,3,9,5,Satisfied,9,8,0,8
RM656,16,2,2,1,1075,3,4.8,2,6,1,910,2,1,57,High Involvement,1,1,4,2,2,2277,Upto 5k,22650,3,1,2,11,1,1,80,3,7,4,Extremely Satisfied,4,3,0,3
RM674,16,2,2,1,1198,1,1.6,4,5,1,939,1,1,100,Moderate Involvement,2,1,3,4,1,2799,Upto 5k,3339,3,1,2,11,1,4,80,1,6,1,Satisfied,3,2,0,2
RM695,16,2,2,1,1069,1,1.6,1,1,1,969,3,2,42,Moderate Involvement,2,2,7,3,1,6949,5k-10k,12291,0,1,1,14,1,2,80,1,6,3,Satisfied,5,0,1,4
RM711,16,2,2,3,722,2,27.4,1,1,1,992,2,1,38,High Involvement,1,4,9,1,1,17444,15k+,20489,1,1,1,11,1,3,80,1,10,2,Satisfied,10,8,6,0
RM713,16,2,2,1,461,1,20.9,3,1,1,995,3,2,53,High Involvement,1,1,3,3,1,3452,Upto 5k,17241,3,1,1,18,1,2,80,1,5,4,Satisfied,3,2,0,2
RM716,16,2,2,2,827,1,1.6,4,5,1,998,1,2,84,Extremely High Involvement,4,2,7,2,3,5488,5k-10k,20161,1,1,2,13,1,2,80,3,6,2,Satisfied,6,5,1,2
RM755,16,2,2,3,1038,2,12.9,3,1,1,1044,3,2,88,Moderate Involvement,2,1,2,3,1,2342,Upto 5k,21437,0,1,1,19,1,3,80,1,3,2,Dissatisfied,2,2,2,2
RM791,16,2,2,1,654,1,8,1,1,1,1099,2,1,34,Moderate Involvement,2,3,7,3,2,7119,5k-10k,21214,4,1,1,15,1,1,80,3,9,2,Satisfied,3,2,1,2
RM793,16,2,1,2,827,1,46.7,4,2,1,1101,4,2,54,Moderate Involvement,2,2,3,1,1,4508,Upto 5k,3129,1,1,1,22,2,4,80,1,14,4,Satisfied,13,7,3,8
RM799,16,2,1,1,1017,1,40.2,1,2,1,1108,4,1,55,Moderate Involvement,2,1,3,2,1,2313,Upto 5k,2993,4,1,2,20,2,4,80,1,5,0,Satisfied,2,2,2,2
RM803,16,2,2,2,970,2,11.3,1,1,1,1114,2,2,30,High Involvement,1,2,6,2,3,4302,Upto 5k,13401,0,1,1,17,1,1,80,3,4,3,Satisfied,3,2,0,2
RM830,16,2,1,1,603,2,14.5,4,3,1,1157,4,2,77,High Involvement,1,2,6,4,1,8224,5k-10k,18385,0,1,2,17,1,2,80,1,6,3,Satisfied,5,2,0,3
RM864,16,2,2,1,147,3,3.2,1,6,1,1207,3,1,99,High Involvement,1,1,4,1,3,3600,Upto 5k,8429,1,1,1,13,1,3,80,3,5,2,Satisfied,5,4,1,4
RM873,16,2,2,2,1146,2,40.2,1,2,1,1220,3,2,82,High Involvement,1,2,6,1,3,4539,Upto 5k,4905,1,1,1,12,1,2,80,3,10,3,Dissatisfied,10,7,0,1
RM884,16,2,2,1,117,1,14.5,1,2,1,1238,4,1,60,High Involvement,1,1,3,3,3,2781,Upto 5k,6311,0,1,1,13,1,4,80,3,15,5,Satisfied,14,10,4,10
RM909,16,2,2,1,536,2,16.1,5,3,1,1268,2,1,82,Extremely High Involvement,4,3,6,1,2,8380,5k-10k,21708,0,1,2,14,1,3,80,2,10,3,Satisfied,9,8,0,8
RM991,16,2,2,2,1111,2,8,3,1,1,1395,3,1,61,High Involvement,1,2,6,3,3,9998,5k-10k,19293,6,1,1,13,1,2,80,1,8,2,Extremely Satisfied,5,4,1,2
RM1048,16,2,2,2,430,2,11.3,1,2,1,1477,2,1,54,High Involvement,1,2,6,4,3,4373,Upto 5k,17456,0,1,1,14,1,2,80,2,5,2,Satisfied,4,3,0,3
RM1067,16,2,2,1,1099,1,6.4,4,2,1,1502,4,2,82,Moderate Involvement,2,1,1,2,3,3838,Upto 5k,8192,8,1,1,11,1,3,80,1,8,5,Satisfied,5,4,0,2
RM1075,16,2,2,1,516,1,12.9,5,1,1,1515,2,1,69,High Involvement,1,2,7,1,1,6388,5k-10k,22049,2,1,2,17,1,2,80,1,14,6,Satisfied,0,0,0,0
RM1092,16,2,2,1,575,1,40.2,1,1,1,1545,2,1,44,Moderate Involvement,2,2,5,2,1,4320,Upto 5k,24152,1,1,1,13,1,3,80,1,5,2,Satisfied,5,3,0,2
RM1096,16,2,2,1,589,1,45.1,4,1,1,1549,3,1,79,High Involvement,1,2,1,1,3,5207,5k-10k,22949,1,1,2,12,1,4,80,3,15,3,Satisfied,15,14,5,7
RM1106,16,2,2,1,1242,2,12.9,4,1,1,1560,4,1,46,High Involvement,1,2,6,4,3,6392,5k-10k,10589,2,1,1,13,1,3,80,3,8,6,Extremely Dissatisfied,2,2,2,2
RM1190,16,2,2,1,392,2,3.2,4,2,1,1670,2,1,93,High Involvement,1,2,6,3,2,5505,5k-10k,3921,1,1,1,14,1,1,80,2,6,5,Satisfied,6,2,0,4
RM1199,16,2,2,3,530,2,25.7,1,1,1,1681,1,2,36,High Involvement,1,2,6,3,2,5368,5k-10k,16130,1,1,2,25,2,1,80,3,7,2,Satisfied,6,5,1,2
RM1211,16,2,2,1,267,1,33.8,1,2,1,1698,3,1,79,Extremely High Involvement,4,1,1,2,3,2028,Upto 5k,13637,1,1,1,18,1,3,80,4,14,6,Satisfied,14,11,2,13
RM1254,16,2,2,3,1283,2,3.2,1,3,1,1756,2,2,62,High Involvement,1,2,6,2,1,5147,5k-10k,10697,8,1,1,15,1,3,80,1,13,2,Dissatisfied,11,7,1,7
RM1256,16,2,1,1,211,2,25.7,1,1,1,1758,4,2,74,High Involvement,1,3,6,4,1,8564,5k-10k,10092,2,1,2,20,2,1,80,1,11,2,Dissatisfied,0,0,0,0
RM1266,16,2,2,3,775,1,6.4,1,4,1,1771,2,1,90,High Involvement,1,2,3,2,2,3055,Upto 5k,6194,5,1,1,15,1,3,80,2,11,2,Dissatisfied,9,8,1,7
RM1283,16,2,2,1,867,1,12.9,4,1,1,1798,2,1,90,Extremely High Involvement,4,1,3,4,3,3143,Upto 5k,6076,6,1,1,19,1,4,80,3,14,1,Satisfied,10,8,7,6
RM1364,16,2,2,1,217,2,16.1,4,3,1,1924,3,1,43,High Involvement,1,2,6,1,1,5487,5k-10k,10410,1,1,1,14,1,4,80,1,10,2,Dissatisfied,10,4,0,9
RM1399,16,2,2,2,1303,1,11.3,2,1,1,1970,2,1,36,High Involvement,1,2,7,1,2,5968,5k-10k,18079,1,1,1,20,2,1,80,4,9,2,Satisfied,9,7,2,8
RM1416,16,2,2,3,1313,1,1.6,2,2,1,1994,3,1,59,Moderate Involvement,2,1,1,1,2,2008,Upto 5k,20439,1,1,1,12,1,1,80,4,1,2,Dissatisfied,1,1,0,0
RM1426,16,2,2,1,501,1,24.1,2,2,1,2009,3,2,95,High Involvement,1,2,7,3,3,4878,Upto 5k,21653,0,1,2,13,1,2,80,3,10,6,Satisfied,9,7,8,1
RM014,17,2,2,1,1346,1,30.6,2,2,1,18,3,1,93,High Involvement,1,1,1,3,2,2661,Upto 5k,8758,0,1,1,11,1,1,80,3,3,2,Satisfied,2,2,1,2
RM023,17,2,2,1,419,1,11.3,4,1,1,28,4,2,53,High Involvement,1,3,8,2,1,11994,10k-15k,21293,0,1,1,11,1,1,80,1,13,4,Satisfied,12,6,2,
RM025,17,2,1,1,699,1,9.7,3,2,1,31,3,1,83,High Involvement,1,1,3,4,1,2960,Upto 5k,17102,2,1,1,11,1,1,80,1,8,2,Satisfied,4,2,1,
RM047,17,2,2,3,1065,2,37,4,3,1,60,3,1,72,High Involvement,1,2,6,1,1,4568,Upto 5k,10034,0,1,1,20,2,1,80,1,10,2,Satisfied,9,5,8,7
RM085,17,2,2,1,1153,1,1.6,2,2,1,110,4,1,94,High Involvement,1,2,5,2,3,4325,Upto 5k,17736,1,1,1,15,1,1,80,1,5,2,Satisfied,5,2,1,3
RM104,17,2,2,1,665,1,9.7,4,5,1,138,4,2,41,High Involvement,1,2,3,1,1,4809,Upto 5k,12482,1,1,1,14,1,1,80,1,16,3,Satisfied,16,13,2,10
RM112,17,2,1,2,658,1,11.3,1,1,1,147,4,1,66,Low Involvement,3,2,1,1,1,6074,5k-10k,22887,1,1,2,24,2,3,80,1,9,3,Satisfied,9,7,0,6
RM115,17,2,2,1,1031,1,9.7,4,1,1,151,1,2,45,Moderate Involvement,2,2,3,2,2,4505,Upto 5k,15000,6,1,1,15,1,1,80,3,12,3,Satisfied,1,0,0,0
RM117,17,2,2,1,1354,1,8,1,2,1,153,1,2,45,Moderate Involvement,2,3,9,4,1,11631,10k-15k,5615,2,1,1,12,1,3,80,1,14,6,Satisfied,11,10,5,8
RM160,17,2,2,2,303,2,3.2,4,3,1,216,1,2,75,High Involvement,1,1,2,1,3,2231,Upto 5k,11314,6,1,1,18,1,3,80,3,6,3,Satisfied,4,3,1,2
RM182,17,2,2,1,629,1,43.5,2,2,1,247,2,2,95,High Involvement,1,1,3,2,1,2311,Upto 5k,5711,2,1,1,15,1,3,80,1,9,3,Satisfied,3,2,1,2
RM189,17,2,2,2,1069,1,3.2,3,1,1,256,2,1,45,Moderate Involvement,2,2,5,1,3,9547,5k-10k,14074,1,1,1,17,1,1,80,1,10,2,Dissatisfied,10,9,1,9
RM203,17,2,2,2,878,1,16.1,4,2,1,277,2,1,43,High Involvement,1,1,3,1,2,3815,Upto 5k,5972,1,1,2,17,1,3,80,3,5,4,Extremely Satisfied,5,3,2,0
RM248,17,2,2,1,470,1,3.2,4,1,1,339,2,1,84,Moderate Involvement,2,2,5,4,3,5957,5k-10k,23687,6,1,1,13,1,4,80,3,13,3,Satisfied,11,9,5,9
RM379,17,2,1,3,1362,2,30.6,1,3,1,502,4,1,67,Extremely High Involvement,4,2,6,3,1,5304,5k-10k,4652,8,1,2,13,1,4,80,1,9,3,Dissatisfied,5,2,0,4
RM394,17,2,2,3,1381,2,6.4,4,3,1,523,1,2,72,High Involvement,1,2,6,1,3,6538,5k-10k,12740,9,1,1,15,1,2,80,3,6,3,Satisfied,3,2,1,2
RM416,17,2,1,2,296,2,9.7,2,3,1,555,2,2,33,Low Involvement,3,1,2,1,2,2351,Upto 5k,12253,0,1,1,16,1,3,80,3,3,3,Dissatisfied,2,2,1,0
RM433,17,2,2,1,1303,1,3.2,4,1,1,579,2,1,62,Moderate Involvement,2,1,3,1,2,2768,Upto 5k,8416,3,1,1,12,1,1,80,3,14,3,Satisfied,7,3,5,7
RM441,17,2,1,2,988,3,37,1,6,1,590,3,2,43,High Involvement,1,3,4,4,2,9950,5k-10k,11533,9,1,2,15,1,1,80,4,11,2,Satisfied,3,2,0,2
RM463,17,2,2,1,258,2,33.8,4,1,1,621,2,1,74,Extremely High Involvement,4,2,6,3,1,5337,5k-10k,19921,1,1,1,12,1,3,80,1,10,3,Satisfied,10,7,5,7
RM482,17,2,2,1,254,1,1.6,2,1,1,649,3,1,83,Moderate Involvement,2,1,3,3,3,3622,Upto 5k,22794,1,1,2,13,1,3,80,3,6,3,Satisfied,6,5,1,3
RM495,17,2,2,1,204,2,22.5,1,4,1,666,1,2,31,High Involvement,1,1,2,1,2,2579,Upto 5k,2912,1,1,2,18,1,3,80,2,8,3,Satisfied,8,2,0,6
RM504,17,2,2,1,1397,1,1.6,5,1,1,683,3,1,42,High Involvement,1,1,3,3,3,2691,Upto 5k,7660,1,1,1,12,1,3,80,3,10,4,Dissatisfied,10,9,8,8
RM525,17,2,2,1,1442,1,14.5,1,2,1,717,2,2,46,Moderate Involvement,2,3,7,2,1,8621,5k-10k,17654,1,1,1,14,1,4,80,1,9,3,Extremely Satisfied,8,7,7,7
RM550,17,2,2,1,970,1,12.9,2,2,1,757,3,2,96,High Involvement,1,2,7,1,1,6142,5k-10k,7360,3,1,1,11,1,3,80,1,10,2,Satisfied,5,1,4,3
RM561,17,2,2,1,167,1,12.9,5,1,1,775,3,2,32,High Involvement,1,2,5,4,2,5121,5k-10k,4187,3,1,1,14,1,1,80,3,7,3,Satisfied,0,0,0,0
